car_id,car_name,airbags,aircon,doors,groups,seats,transmission,mileage,rental_price_per_day
735431221,Opel Crossland,1,1,4,Compact,4,Manual,Unlimited km,80.83
639562058,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,70.02
739729366,Citroen e-C4,1,1,4,Compact,5,Automatic,Unlimited km,82.52
733214346,Opel Astra   ,1,1,4,Compact,5,Manual,Unlimited km,84.14
502553448,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,68.32
672653876,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,86.01
673249636,Mini Cooper,1,1,2,Compact,4,Manual,Unlimited km,83.01
702065263,Volkswagen T-Cross,1,1,4,Compact,5,Automatic,Unlimited km,80.88
735429476,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,77.13
735429881,Seat Ateca,1,1,4,Standard,5,Manual,Unlimited km,105.08
643043088,Seat Ateca,1,1,4,Standard,5,Manual,Unlimited km,105.08
702764381,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,76.71
672633616,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,70.01
740089261,Polestar 2,1,1,5,Premium,5,Automatic,600 kilometres per rental,91.31
735429471,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,85.42
687522641,Opel Corsa,1,1,4,Economy,5,Manual,320 kilometres per rental,65.19
733255986,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,103.8
733196361,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,103.8
702764371,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,84.97
744146841,Nissan Qashqai,1,1,4,Intermediate,5,Manual,500 kilometres per rental,92.82
639562023,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,87.38
735431236,Seat Ateca,1,1,4,Standard,5,Manual,Unlimited km,105.08
744146716,Volkswagen T-Cross,1,1,4,Compact,5,Manual,500 kilometres per rental,79.56
735429861,Renault Captur,1,1,4,Compact,5,Automatic,Unlimited km,88.53
713854811,Opel Astra,1,1,4,Compact,5,Manual,Unlimited km,88.75
739734371,Citroen e-C4,1,1,4,Compact,5,Automatic,Unlimited km,89.63
713921726,Opel Astra,1,1,4,Compact,5,Manual,Unlimited km,90.78
739727181,Citroen e-C4,1,1,4,Compact,5,Automatic,Unlimited km,91.69
713849176,Opel Astra,1,1,4,Compact,5,Manual,Unlimited km,91.41
643043113,Renault Captur,1,1,4,Compact,5,Automatic,Unlimited km,88.53
733189761,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,79.63
739738571,Nissan Leaf,1,1,4,Economy,5,Automatic,Unlimited km,79.87
702764441,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,93.48
739725566,Nissan Leaf,1,1,4,Economy,5,Automatic,Unlimited km,81.7
733241146,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,81.33
735429456,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,93.93
733281446,Kia Sportage,1,1,4,Standard,5,Manual,Unlimited km,108.98
733207161,Kia Sportage,1,1,4,Standard,5,Manual,Unlimited km,108.98
722105221,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,77.13
672646111,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,91.97
673977456,Ford Focus,1,1,4,Compact,5,Manual,Unlimited km,85.42
713914766,Opel Astra   ,1,1,4,Compact,5,Manual,Unlimited km,93.49
735431216,Renault Captur,1,1,4,Compact,5,Automatic,Unlimited km,88.53
731058211,Renault Zoe,1,1,3,Economy,4,Automatic,Unlimited km,85.14
639562073,Seat Ibiza,1,1,4,Economy,5,Manual,Unlimited km,85.14
723746066,Volkswagen T-Cross,1,1,4,Compact,5,Manual,700 kilometres per rental,95.14
678263161,Mercedes A-Class,1,1,4,Compact,5,Automatic,500 kilometres per rental,86.6
733185561,Opel Astra Estate,1,1,4,Compact,5,Manual,Unlimited km,83.88
732088891,Kia Picanto,1,1,2,Mini,4,Manual,700 kilometres per rental,70.87
723749041,Volkswagen T-Cross,1,1,4,Compact,5,Manual,700 kilometres per rental,95.99
733181961,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,101.72
733222386,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,101.72
735429926,Toyota C-HR,1,1,4,Compact,5,Automatic,Unlimited km,101.83
715698931,Toyota C-HR,1,1,4,Compact,5,Automatic,Unlimited km,101.83
735431291,Mercedes V-Class,1,1,4,Premium,7,Automatic,Unlimited km,340.79
735429936,Mercedes V-Class,1,1,4,Premium,7,Automatic,Unlimited km,340.79
716004226,Mercedes V-Class,1,1,4,Premium,7,Automatic,Unlimited km,340.79
721978866,Peugeot 208,1,1,4,Economy,5,Manual,Unlimited km,85.14
744146876,Mini Countryman,1,1,4,Compact,5,Manual,500 kilometres per rental,83.36
733230426,Opel Astra Estate,1,1,4,Compact,5,Manual,Unlimited km,85.79
702764421,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,76.71
735431296,Mercedes Vito,1,1,4,Premium,9,Automatic,Unlimited km,397.58
735429941,Mercedes Vito,1,1,4,Premium,9,Automatic,Unlimited km,397.58
720698906,Mercedes Vito,1,1,4,Premium,9,Automatic,Unlimited km,397.58
672885391,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,93.93
735431281,Toyota C-HR,1,1,4,Compact,5,Automatic,Unlimited km,101.83
713965436,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,115.33
713888956,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,115.33
723745916,Peugeot 308,1,1,5,Compact,5,Manual,700 kilometres per rental,91.48
735429451,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,77.1
723748471,Peugeot 308,1,1,4,Compact,5,Manual,700 kilometres per rental,91.98
744146831,Seat Ateca,1,1,4,Intermediate,5,Automatic,500 kilometres per rental,100.41
502553453,Renault Megane,1,1,4,Compact,5,Manual,Unlimited km,85.5
739723381,Nissan Leaf,1,1,4,Economy,5,Automatic,Unlimited km,90.78
739737871,Nissan Leaf,1,1,4,Economy,5,Automatic,Unlimited km,88.75
713945046,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,90.36
713877646,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,88.47
672652116,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,101.17
732089596,Fiat 500,1,1,2,Mini,4,Manual,700 kilometres per rental,72.93
713905756,Kia Sportage,1,1,4,Standard,5,Manual,Unlimited km,121.09
713998046,Kia Sportage,1,1,4,Standard,5,Manual,Unlimited km,121.09
733276086,Opel Insignia,1,1,4,Standard,5,Manual,Unlimited km,106.92
733205361,Opel Insignia,1,1,4,Standard,5,Manual,Unlimited km,106.92
733251966,Seat Toledo,1,1,4,Intermediate,5,Manual,Unlimited km,105.86
733194561,Seat Toledo,1,1,4,Intermediate,5,Manual,Unlimited km,105.86
702764451,Renault Kadjar,1,1,4,Intermediate,5,Manual,Unlimited km,118.68
672879171,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,77.1
687494931,Renault Megane,1,1,4,Compact,5,Manual,320 kilometres per rental,82.38
733210161,Opel Insignia Estate,1,1,4,Standard,5,Manual,Unlimited km,108.98
733286806,Opel Insignia Estate,1,1,4,Standard,5,Manual,Unlimited km,108.98
735429461,Renault Kadjar,1,1,5,Intermediate,5,Manual,Unlimited km,119.28
729788871,Alfa Romeo Stelvio,1,1,4,Premium,5,Automatic,500 kilometres per rental,136.62
733200561,Toyota Aygo,1,1,3,Mini,4,Manual,Unlimited km,79.57
721990106,Peugeot 2008,1,1,4,Compact,5,Automatic,Unlimited km,101.41
649547328,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,101.74
733266706,Toyota Aygo,1,1,3,Mini,4,Manual,Unlimited km,81.1
655227066,Fiat Tipo Estate,1,0,4,Compact,5,Manual,Unlimited km,92.95
744148626,Volkswagen T-Cross,1,1,5,Compact,5,Manual,Unlimited km,104.19
713871471,Opel Astra Estate,1,1,4,Compact,5,Manual,Unlimited km,93.2
735429901,Seat Leon Estate,1,0,4,Compact,5,Manual,Unlimited km,92.95
672906216,Renault Kadjar,1,1,4,Compact,5,Manual,Unlimited km,106.85
723746366,Opel Corsa,1,1,4,Economy,5,Manual,700 kilometres per rental,86.36
744148706,Nissan Qashqai,1,1,4,Intermediate,5,Manual,Unlimited km,116.77
744146711,Seat Arona,1,1,4,Compact,5,Automatic,500 kilometres per rental,92.82
744148616,Alfa Romeo Giulietta,1,1,4,Compact,5,Manual,Unlimited km,97.0
744148676,Opel Corsa,1,1,4,Economy,5,Manual,Unlimited km,89.82
723751891,Opel Corsa,1,1,4,Economy,5,Manual,700 kilometres per rental,86.99
694691746,Opel Mokka,1,1,4,Compact,5,Manual,Unlimited km,102.38
672894571,Renault Kadjar,1,1,5,Intermediate,5,Manual,Unlimited km,119.28
745016386,Mercedes V-Class,1,1,4,Full-size,7,Automatic,Unlimited km,340.79
639562083,Mercedes V-Class,1,1,4,Full-size,7,Automatic,Unlimited km,340.79
723758731,Renault Kadjar,1,1,4,Intermediate,5,Manual,400 kilometres per rental,110.98
433430113,Mercedes Vito,1,1,5,Standard,9,Manual,700 kilometres per rental,1075.72
626547243,Mercedes Vito,1,1,4,Standard,9,Manual,700 kilometres per rental,1165.57
723746666,Volkswagen Polo,1,1,5,Economy,5,Manual,700 kilometres per rental,90.41
745016391,Mercedes V-Class,1,1,4,Full-size,7,Automatic,Unlimited km,340.79
722184536,Volvo XC40,1,1,4,Standard,5,Automatic,Unlimited km,138.39
735431256,Seat Leon Estate,1,0,4,Compact,5,Manual,Unlimited km,92.95
723753601,Volkswagen Polo,1,1,5,Economy,5,Manual,700 kilometres per rental,90.97
745016401,Mercedes Vito,1,1,4,Full-size,9,Automatic,Unlimited km,397.58
721305306,Mercedes Vito,1,1,4,Full-size,9,Automatic,Unlimited km,397.58
713933446,Opel Astra Estate,1,1,4,Compact,5,Manual,Unlimited km,95.32
733195761,Nissan Qashqai   ,1,1,4,Intermediate,5,Automatic,Unlimited km,149.69
702279706,Renault Captur,1,1,4,Compact,5,Manual,600 kilometres per rental,93.93
721222066,Toyota RAV4 GPS,1,1,4,Intermediate,5,Automatic,Unlimited km,129.46
745016406,Mercedes Vito,1,1,4,Full-size,9,Automatic,Unlimited km,397.58
744146866,Mini Countryman,1,1,4,Compact,5,Automatic,500 kilometres per rental,94.73
744146806,Mini Cooper,1,1,4,Compact,5,Automatic,500 kilometres per rental,94.73
713896156,Toyota Aygo,1,1,3,Mini,4,Manual,Unlimited km,88.41
713979436,Toyota Aygo,1,1,3,Mini,4,Manual,Unlimited km,90.11
735429946,Toyota Corolla  ,1,1,4,Intermediate,5,Automatic,Unlimited km,115.11
726588581,Toyota Corolla  ,1,1,4,Intermediate,5,Automatic,Unlimited km,115.11
744148701,Seat Ateca,1,1,5,Intermediate,5,Automatic,Unlimited km,123.95
713961346,Seat Toledo,1,1,4,Intermediate,5,Manual,Unlimited km,117.62
713886196,Seat Toledo,1,1,4,Intermediate,5,Manual,Unlimited km,117.62
719102616,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,113.02
719193631,Seat Arona,1,1,5,Compact,5,Manual,Unlimited km,113.02
694691816,Opel Mokka,1,1,4,Compact,5,Manual,320 kilometres per rental,99.25
733270726,Jaguar F-Pace,1,1,4,Premium,5,Automatic,500 kilometres per rental,156.68
744148721,Mini Countryman,1,1,4,Compact,5,Manual,Unlimited km,107.78
744146771,Opel Corsa,1,1,4,Economy,5,Automatic,500 kilometres per rental,85.25
744148766,Ford Transit,1,1,4,Standard,9,Manual,Unlimited km,480.26
713993376,Opel Insignia,1,1,4,Standard,5,Manual,Unlimited km,118.8
713900956,Opel Insignia,1,1,4,Standard,5,Manual,Unlimited km,118.8
735431301,Toyota Corolla  ,1,1,4,Intermediate,5,Automatic,Unlimited km,115.11
744146961,Ford Transit,1,1,4,Standard,9,Manual,500 kilometres per rental,465.12
723749611,Volkswagen Golf,1,1,4,Compact,5,Manual,700 kilometres per rental,103.98
733124681,Volkswagen T-Roc,1,1,4,Compact,5,Automatic,Unlimited km,111.54
714007626,Opel Insignia Estate,1,1,4,Standard,5,Manual,Unlimited km,121.09
713910556,Opel Insignia Estate,1,1,4,Standard,5,Manual,Unlimited km,121.09
715669471,Opel Grandland X,1,1,5,Intermediate,5,Manual,Unlimited km,119.69
733233106,Audi A3,1,1,4,Compact,5,Manual,500 kilometres per rental,105.86
733187361,Audi A3,1,1,4,Compact,5,Manual,500 kilometres per rental,105.86
723747331,Audi A1,1,1,4,Compact,4,Manual,700 kilometres per rental,105.97
723745766,Peugeot 308   ,1,1,4,Compact,5,Automatic,700 kilometres per rental,104.68
433430028,Volkswagen Polo,1,1,4,Economy,5,Manual,700 kilometres per rental,99.81
433430008,Fiat Panda,1,1,4,Economy,4,Manual,700 kilometres per rental,99.51
626547163,Seat Ibiza,1,0,4,Economy,5,Manual,700 kilometres per rental,99.49
702764461,Volkswagen T-Roc,1,1,4,Compact,5,Automatic,Unlimited km,124.6
701970733,Renault Espace,1,1,4,Standard,7,Manual,600 kilometres per rental,176.57
735429481,Volkswagen T-Roc,1,1,4,Compact,5,Automatic,Unlimited km,125.22
723747901,Peugeot 308,1,1,4,Compact,5,Automatic,700 kilometres per rental,104.97
723747116,Fiat 500,1,1,2,Mini,4,Manual,700 kilometres per rental,87.27
672904446,Renault Kadjar,1,1,4,Compact,5,Manual,Unlimited km,125.68
677593556,Opel Crossland X,1,1,5,Compact,5,Manual,Unlimited km,113.58
744148621,Seat Arona,1,1,5,Compact,5,Automatic,Unlimited km,116.77
744148726,Fiat Panda,1,1,4,Mini,4,Manual,Unlimited km,84.44
744148661,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,84.44
733123701,Volkswagen T-Roc,1,1,4,Compact,5,Automatic,Unlimited km,131.2
719220436,Jaguar F-Pace,1,1,4,Premium,5,Automatic,500 kilometres per rental,174.09
701970713,Volkswagen Polo,1,1,4,Economy,5,Manual,600 kilometres per rental,85.65
723746516,Volkswagen Polo   ,1,1,4,Economy,4,Automatic,700 kilometres per rental,104.86
723773331,Volkswagen Tiguan,1,1,4,Standard,5,Automatic,400 kilometres per rental,145.99
626547308,Toyota Aygo,1,1,4,Mini,4,Manual,700 kilometres per rental,91.6
735026491,Fiat 500e,1,1,2,Mini,4,Automatic,700 kilometres per rental,89.32
733206561,Kia Sportage,1,1,4,Standard,5,Automatic,Unlimited km,157.17
733182561,Seat Arona,1,1,5,Compact,5,Automatic,Unlimited km,148.8
723753031,Volkswagen Polo,1,1,4,Economy,5,Automatic,700 kilometres per rental,104.98
741502496,Fiat 500,1,1,2,Mini,4,Manual,700 kilometres per rental,88.98
723763861,Fiat 500,1,1,2,Mini,4,Manual,700 kilometres per rental,88.98
743350956,Fiat 500e,1,1,2,Mini,4,Automatic,700 kilometres per rental,93.69
433430033,Nissan Micra,1,1,2,Mini,4,Manual,700 kilometres per rental,92.59
694914101,Peugeot 2008,1,1,4,Compact,5,Manual,700 kilometres per rental,123.35
744148671,Opel Corsa,1,1,4,Economy,5,Automatic,Unlimited km,109.59
722107886,Volkswagen T-Roc,1,1,4,Compact,5,Automatic,Unlimited km,125.22
717621086,Seat Arona,1,1,4,Compact,5,Automatic,Unlimited km,110.59
701866748,Renault Captur,1,1,4,Compact,5,Automatic,Unlimited km,119.27
701970798,Peugeot 3008,1,1,4,Standard,5,Automatic,600 kilometres per rental,124.58
744146721,Volkswagen Caddy,1,1,4,Compact,5,Manual,500 kilometres per rental,129.2
723746966,Audi A3 Sportback,1,1,4,Intermediate,5,Manual,700 kilometres per rental,111.1
735429951,Toyota Prius,1,1,4,Intermediate,5+2,Automatic,Unlimited km,286.82
715696301,Renault Scenic,1,1,4,Intermediate,7,Manual,Unlimited km,283.99
735429921,Renault Scenic,1,1,4,Intermediate,7,Manual,Unlimited km,283.99
727381096,Toyota Prius,1,1,4,Intermediate,5+2,Automatic,Unlimited km,286.82
727379801,Toyota Prius,1,1,4,Intermediate,5+2,Automatic,Unlimited km,286.82
715664571,Renault Scenic,1,1,4,Intermediate,5+2,Manual,Unlimited km,283.99
717621156,Seat Arona,1,1,4,Compact,5,Automatic,320 kilometres per rental,107.47
702764361,Volkswagen Golf,1,1,4,Compact,5,Automatic,Unlimited km,120.58
646920943,Seat Leon,1,1,4,Compact,5,Manual,Unlimited km,119.68
721989126,Peugeot 2008,1,1,4,Compact,5,Automatic,Unlimited km,119.28
723758161,Audi A3,1,1,4,Intermediate,5,Manual,700 kilometres per rental,111.97
735429486,Toyota Corolla,1,1,4,Compact,5,Automatic,Unlimited km,121.2
733254646,Nissan Qashqai,1,1,5,Intermediate,5,Automatic,Unlimited km,160.91
677579126,Toyota C-HR Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,137.17
735595096,Fiat 500,1,1,2,Mini,4,Automatic,Unlimited km,101.52
735431276,Renault Scenic,1,1,4,Intermediate,7,Manual,Unlimited km,283.99
735431306,Toyota Prius,1,1,4,Intermediate,5+2,Automatic,Unlimited km,286.82
744148691,Mini Cooper,1,1,4,Economy,5,Automatic,Unlimited km,118.55
735557181,Kia Picanto,1,1,2,Mini,4,Manual,Unlimited km,130.2
735557316,Fiat 500,1,1,2,Mini,4,Manual,Unlimited km,132.3
723746816,Audi  Q3,1,1,4,Intermediate,5,Automatic,700 kilometres per rental,157.22
694921881,Seat Ateca,1,1,4,Intermediate,5,Manual,700 kilometres per rental,158.56
719146636,Jaguar F-Pace,1,1,4,Premium,5,Automatic,500 kilometres per rental,212.0
723757591,Mercedes A-Class,1,1,4,Intermediate,5,Automatic,700 kilometres per rental,120.98
744984131,Mercedes A-Class,1,1,4,Intermediate,5,Automatic,700 kilometres per rental,120.98
722110551,Toyota Corolla,1,1,4,Compact,5,Automatic,Unlimited km,121.2
695653466,Seat Ateca,1,1,4,Intermediate,5,Manual,700 kilometres per rental,153.89
723754741,Audi A4,1,1,4,Full-size,5,Manual,700 kilometres per rental,150.98
709683256,Fiat 500L,1,1,4,Compact,5,Manual,700 kilometres per rental,114.38
626547183,Citroen C-Elysee,1,1,4,Compact,5,Manual,700 kilometres per rental,115.41
733195271,Nissan Qashqai   ,1,1,4,Intermediate,5,Automatic,Unlimited km,166.32
733278766,Kia Sportage,1,1,4,Standard,5,Automatic,Unlimited km,168.97
733179561,Opel Astra,1,1,4,Compact,5,Automatic,Unlimited km,141.71
433429993,Seat Leon,1,1,4,Compact,5,Manual,700 kilometres per rental,117.33
626547188,Renault Megane,1,1,4,Compact,5,Manual,700 kilometres per rental,118.6
723765571,Audi Q5,1,1,4,Premium,5,Automatic,400 kilometres per rental,516.96
733221046,Seat Arona,1,1,5,Compact,5,Automatic,Unlimited km,158.72
626547363,Toyota Corolla Hybrid,1,1,4,Compact,5,Automatic,700 kilometres per rental,123.23
733268046,Mercedes C-Class,1,1,4,Premium,5,Automatic,500 kilometres per rental,149.22
733269386,Mercedes C-Class,1,1,4,Premium,5,Manual,500 kilometres per rental,147.72
733187961,Volvo  XC40,1,1,4,Standard,5,Automatic,500 kilometres per rental,155.68
701970723,Peugeot 108,1,1,4,Mini,4,Manual,600 kilometres per rental,82.77
701970758,Fiat 500,1,1,2,Mini,4,Manual,600 kilometres per rental,82.77
744148786,Volkswagen Touran,1,1,4,Intermediate,5+2,Manual,Unlimited km,389.59
692604476,Mercedes A-Class,1,1,4,Compact,5,Automatic,500 kilometres per rental,130.39
713873871,Audi A3,1,1,4,Compact,5,Manual,500 kilometres per rental,117.62
713938086,Audi A3,1,1,4,Compact,5,Manual,500 kilometres per rental,117.62
722183556,Volvo XC40,1,1,4,Standard,5,Automatic,Unlimited km,162.8
743908111,Kia Ceed,1,1,4,Compact,5,Automatic,700 kilometres per rental,121.16
695658166,Fiat Tipo,1,1,4,Compact,5,Manual,700 kilometres per rental,121.67
713902156,Kia Sportage,1,1,4,Standard,5,Automatic,Unlimited km,174.64
713984076,Mercedes C-Class,1,1,4,Premium,5,Manual,500 kilometres per rental,164.14
713981756,Mercedes C-Class,1,1,4,Premium,5,Automatic,500 kilometres per rental,165.8
713963106,Nissan Qashqai,1,1,5,Intermediate,5,Automatic,Unlimited km,178.79
733203606,Jaguar F-Pace,1,1,4,Premium,5,Automatic,500 kilometres per rental,190.8
733201161,Mercedes C-Class,1,1,4,Premium,5,Automatic,500 kilometres per rental,181.7
733193911,Seat Toledo,1,1,4,Intermediate,5,Automatic,Unlimited km,152.69
626547153,Citroen C1,1,1,2,Mini,4,Manual,700 kilometres per rental,99.15
733237126,Opel Corsa,1,1,4,Economy,5,Automatic,Unlimited km,149.65
664146531,Volkswagen Polo,1,1,4,Economy,5,Automatic,700 kilometres per rental,134.13
733260006,Mercedes  E-Class  ,1,1,4,Luxury,5,Automatic,500 kilometres per rental,179.06
733201761,Mercedes C-Class,1,1,4,Premium,5,Manual,500 kilometres per rental,179.87
735431231,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,233.19
735431241,BMW 7 Series,1,1,5,Luxury,5,Automatic,Unlimited km,349.77
735429876,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,233.19
735429886,BMW 7 Series,1,1,5,Luxury,5,Automatic,Unlimited km,349.77
643043128,BMW 7 Series,1,1,5,Luxury,5,Automatic,Unlimited km,349.77
643043093,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,233.19
639562043,BMW 5 Series,1,1,4,Luxury,5,Automatic,Unlimited km,233.19
639562078,BMW 7 Series,1,1,4,Luxury,5,Automatic,Unlimited km,349.77
727375271,Seat Ateca,1,1,4,Intermediate,5,Automatic,Unlimited km,155.05
702764401,Seat Leon Estate,1,0,4,Compact,5,Manual,Unlimited km,113.01
744146726,Volkswagen Caddy,1,1,4,Intermediate,5+2,Manual,500 kilometres per rental,214.47
744147011,Volkswagen Touran,1,1,4,Intermediate,5+2,Manual,500 kilometres per rental,369.51
733208961,Opel Insignia Estate,1,1,5,Standard,5,Automatic,Unlimited km,157.17
733234446,Volvo  XC40,1,1,4,Standard,5,Automatic,500 kilometres per rental,167.36
719142571,Volvo  XC40,1,1,4,Standard,5,Automatic,500 kilometres per rental,172.98
733242486,Volvo XC60,1,1,5,Full-size,5,Automatic,500 kilometres per rental,171.59
733190361,Volvo XC60,1,1,5,Full-size,5,Automatic,500 kilometres per rental,176.26
719107281,Seat Arona,1,1,5,Compact,5,Automatic,Unlimited km,165.33
719186196,Seat Arona,1,1,5,Compact,5,Automatic,Unlimited km,176.36
744147001,Citroen C4 Grand Picasso,1,1,4,Intermediate,7,Automatic,500 kilometres per rental,408.27
735429436,Seat Leon Estate,1,0,4,Compact,5,Manual,Unlimited km,113.58
709584726,Opel Mokka,1,1,5,Intermediate,5,Automatic,700 kilometres per rental,172.04
626547178,Volkswagen Polo,1,1,4,Economy,5,Automatic,700 kilometres per rental,136.97
733178961,Hyundai Ioniq Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,151.63
733217026,Opel Astra,1,1,4,Compact,5,Automatic,Unlimited km,151.16
713995706,Kia Sportage,1,1,4,Standard,5,Automatic,Unlimited km,187.74
672709521,Volvo XC60,1,1,4,Full-size,5,Automatic,Unlimited km,232.59
719214401,Volvo  XC40,1,1,4,Standard,5,Automatic,500 kilometres per rental,185.96
723772191,BMW 2 Series,1,1,4,Standard,5,Automatic,700 kilometres per rental,148.98
433430018,Opel Mokka,1,1,4,Intermediate,5,Manual,700 kilometres per rental,143.12
733204761,Opel Insignia,1,1,4,Standard,5,Automatic,Unlimited km,154.17
624673958,Seat Leon Estate,1,0,4,Compact,5,Manual,Unlimited km,113.58
677573416,Seat Leon Estate,1,1,5,Compact,5,Manual,Unlimited km,130.63
710126156,BMW 3 Series,1,1,4,Premium,5,Automatic,Unlimited km,459.13
710127106,BMW 3 Series,1,1,4,Premium,5,Automatic,Unlimited km,390.27
737042741,Tesla Model 3,1,1,4,Premium,5,Automatic,700 kilometres per rental,263.18
695262881,Mercedes C-Class,1,1,4,Premium,5,Automatic,700 kilometres per rental,272.86
713851656,Opel Astra,1,1,4,Compact,5,Automatic,Unlimited km,157.46
737060581,Audi e-tron,1,1,4,Luxury,5,Automatic,700 kilometres per rental,287.08
672711286,Volvo XC60,1,1,4,Full-size,5,Automatic,Unlimited km,197.7
733198161,Mercedes E-Class,1,1,4,Luxury,5,Automatic,500 kilometres per rental,218.05
713892556,Mercedes E-Class,1,1,4,Luxury,5,Automatic,500 kilometres per rental,242.28
723754171,Audi A4,1,1,4,Full-size,5,Automatic,700 kilometres per rental,157.98
713897356,Mercedes C-Class,1,1,4,Premium,5,Automatic,500 kilometres per rental,201.89
626547208,Volkswagen Golf   ,1,1,4,Compact,5,Manual,700 kilometres per rental,146.8
733250526,Seat Toledo,1,1,4,Intermediate,5,Automatic,Unlimited km,164.13
713884846,Seat Toledo,1,1,4,Intermediate,5,Automatic,Unlimited km,169.66
733285466,Opel Insignia Estate,1,1,5,Standard,5,Automatic,Unlimited km,168.97
723764431,BMW 5 Series,1,1,4,Premium,5,Automatic,400 kilometres per rental,619.98
713972446,Mercedes  E-Class  ,1,1,4,Luxury,5,Automatic,500 kilometres per rental,198.95
713898556,Mercedes C-Class,1,1,4,Premium,5,Manual,500 kilometres per rental,199.86
713904556,Opel Insignia,1,1,4,Standard,5,Automatic,Unlimited km,171.3
733274746,Opel Insignia,1,1,4,Standard,5,Automatic,Unlimited km,165.75
733186161,Audi A3,1,1,4,Compact,5,Automatic,500 kilometres per rental,152.69
713959006,Seat Toledo,1,1,4,Intermediate,5,Automatic,Unlimited km,182.36
713947366,Volvo XC60,1,1,5,Full-size,5,Automatic,500 kilometres per rental,190.66
713878846,Volvo XC60,1,1,5,Full-size,5,Automatic,500 kilometres per rental,195.85
713940406,Opel Corsa,1,1,4,Economy,5,Automatic,Unlimited km,166.28
733215686,Hyundai Ioniq Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,161.75
713909356,Opel Insignia Estate,1,1,5,Standard,5,Automatic,Unlimited km,174.64
713991046,Opel Insignia,1,1,4,Standard,5,Automatic,Unlimited km,184.17
733178471,Hyundai Ioniq Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,168.48
713919406,Opel Astra,1,1,4,Compact,5,Automatic,Unlimited km,167.96
502553468,Renault Clio Estate,1,1,4,Economy,5,Manual,Unlimited km,123.82
733184961,Opel Astra Estate,1,1,4,Compact,5,Automatic,Unlimited km,148.8
719171401,Hyundai Ioniq Hybrid,1,1,4,Compact,5,Automatic,Unlimited km,179.72
687521891,Renault Clio Estate,1,1,4,Economy,5,Manual,320 kilometres per rental,120.7
714005171,Opel Insignia Estate,1,1,5,Standard,5,Automatic,Unlimited km,187.74
733258666,Renault Scenic,1,0,4,Intermediate,5,Manual,Unlimited km,299.66
733257326,Renault Scenic,1,1,5,Intermediate,5,Automatic,Unlimited km,302.85
713890156,Renault Scenic,1,1,5,Intermediate,5,Automatic,Unlimited km,336.5
713891356,Renault Scenic,1,0,4,Intermediate,5,Manual,Unlimited km,332.96
733197561,Renault Scenic,1,0,4,Intermediate,5,Manual,Unlimited km,299.66
713970106,Renault Scenic,1,0,4,Intermediate,5,Manual,Unlimited km,332.96
713967776,Renault Scenic,1,1,5,Intermediate,5,Automatic,Unlimited km,336.5
733196961,Renault Scenic,1,1,5,Intermediate,5,Automatic,Unlimited km,302.85
701970828,Fiat 500 Cabrio,1,1,2,Mini,4,Manual,600 kilometres per rental,132.43
433430103,Volkswagen Golf,1,1,4,Compact,5,Automatic,700 kilometres per rental,173.1
713875071,Opel Corsa,1,1,4,Economy,5,Automatic,Unlimited km,471.91
733188561,Opel Corsa,1,1,4,Economy,5,Automatic,Unlimited km,424.72
